date,warehouse,part_name,inventory_level
08-05-2023,WM4,brake_pad_right,268
08-05-2023,WM4,engine_oil_filter,224
08-05-2023,WM4,fuel_filter,306
08-05-2023,WM4,wiper_blade,271
09-05-2023,WM1,air_filter,201
09-05-2023,WM1,brake_pad_left,172
09-05-2023,WM1,brake_pad_right,264
09-05-2023,WM1,engine_oil_filter,248
09-05-2023,WM1,fuel_filter,295
09-05-2023,WM1,wiper_blade,296
09-05-2023,WM2,air_filter,247
09-05-2023,WM2,brake_pad_left,243
09-05-2023,WM2,brake_pad_right,253
09-05-2023,WM2,engine_oil_filter,330
09-05-2023,WM2,fuel_filter,187
09-05-2023,WM2,wiper_blade,290
09-05-2023,WM3,air_filter,203
09-05-2023,WM3,brake_pad_left,236
09-05-2023,WM3,brake_pad_right,302
09-05-2023,WM3,engine_oil_filter,209
09-05-2023,WM3,fuel_filter,191
09-05-2023,WM3,wiper_blade,274
09-05-2023,WM4,air_filter,249
09-05-2023,WM4,brake_pad_left,174
09-05-2023,WM4,brake_pad_right,166
09-05-2023,WM4,engine_oil_filter,255
09-05-2023,WM4,fuel_filter,242
09-05-2023,WM4,wiper_blade,284
10-05-2023,WM1,air_filter,150
10-05-2023,WM1,brake_pad_left,242
10-05-2023,WM1,brake_pad_right,257
10-05-2023,WM1,engine_oil_filter,191
10-05-2023,WM1,fuel_filter,226
10-05-2023,WM1,wiper_blade,248
10-05-2023,WM2,air_filter,279
10-05-2023,WM2,brake_pad_left,241
10-05-2023,WM2,brake_pad_right,335
10-05-2023,WM2,engine_oil_filter,272
10-05-2023,WM2,fuel_filter,284
10-05-2023,WM2,wiper_blade,203
10-05-2023,WM3,air_filter,219
10-05-2023,WM3,brake_pad_left,322
10-05-2023,WM3,brake_pad_right,216
10-05-2023,WM3,engine_oil_filter,297
10-05-2023,WM3,fuel_filter,297
10-05-2023,WM3,wiper_blade,289
10-05-2023,WM4,air_filter,268
10-05-2023,WM4,brake_pad_left,186
10-05-2023,WM4,brake_pad_right,158
10-05-2023,WM4,engine_oil_filter,284
10-05-2023,WM4,fuel_filter,267
10-05-2023,WM4,wiper_blade,194
11-05-2023,WM1,air_filter,231
11-05-2023,WM1,brake_pad_left,154
11-05-2023,WM1,brake_pad_right,258
11-05-2023,WM1,engine_oil_filter,233
11-05-2023,WM1,fuel_filter,213
11-05-2023,WM1,wiper_blade,251
11-05-2023,WM2,air_filter,162
11-05-2023,WM2,brake_pad_left,256
11-05-2023,WM2,brake_pad_right,294
11-05-2023,WM2,engine_oil_filter,319
11-05-2023,WM2,fuel_filter,195
11-05-2023,WM2,wiper_blade,264
11-05-2023,WM3,air_filter,195
11-05-2023,WM3,brake_pad_left,255
11-05-2023,WM3,brake_pad_right,171
11-05-2023,WM3,engine_oil_filter,231
11-05-2023,WM3,fuel_filter,140
11-05-2023,WM3,wiper_blade,289
11-05-2023,WM4,air_filter,205
11-05-2023,WM4,brake_pad_left,267
11-05-2023,WM4,brake_pad_right,312
11-05-2023,WM4,engine_oil_filter,281
11-05-2023,WM4,fuel_filter,165
11-05-2023,WM4,wiper_blade,236
12-05-2023,WM1,air_filter,213
12-05-2023,WM1,brake_pad_left,307
12-05-2023,WM1,brake_pad_right,323
12-05-2023,WM1,engine_oil_filter,212
12-05-2023,WM1,fuel_filter,235
12-05-2023,WM1,wiper_blade,196
12-05-2023,WM2,air_filter,270
12-05-2023,WM2,brake_pad_left,122
12-05-2023,WM2,brake_pad_right,318
12-05-2023,WM2,engine_oil_filter,246
12-05-2023,WM2,fuel_filter,241
12-05-2023,WM2,wiper_blade,300
12-05-2023,WM3,air_filter,239
12-05-2023,WM3,brake_pad_left,260
12-05-2023,WM3,brake_pad_right,177
12-05-2023,WM3,engine_oil_filter,254
12-05-2023,WM3,fuel_filter,203
12-05-2023,WM3,wiper_blade,270
12-05-2023,WM4,air_filter,193
12-05-2023,WM4,brake_pad_left,198
12-05-2023,WM4,brake_pad_right,253
12-05-2023,WM4,engine_oil_filter,322
12-05-2023,WM4,fuel_filter,197
12-05-2023,WM4,wiper_blade,300
13-05-2023,WM1,air_filter,251
13-05-2023,WM1,brake_pad_left,157
13-05-2023,WM1,brake_pad_right,171
13-05-2023,WM1,engine_oil_filter,217
13-05-2023,WM1,fuel_filter,295
13-05-2023,WM1,wiper_blade,249
13-05-2023,WM2,air_filter,284
13-05-2023,WM2,brake_pad_left,288
13-05-2023,WM2,brake_pad_right,219
13-05-2023,WM2,engine_oil_filter,236
13-05-2023,WM2,fuel_filter,187
13-05-2023,WM2,wiper_blade,374
13-05-2023,WM3,air_filter,284
13-05-2023,WM3,brake_pad_left,263
13-05-2023,WM3,brake_pad_right,206
13-05-2023,WM3,engine_oil_filter,275
13-05-2023,WM3,fuel_filter,185
13-05-2023,WM3,wiper_blade,283
13-05-2023,WM4,air_filter,181
13-05-2023,WM4,brake_pad_left,244
13-05-2023,WM4,brake_pad_right,234
13-05-2023,WM4,engine_oil_filter,279
13-05-2023,WM4,fuel_filter,310
13-05-2023,WM4,wiper_blade,261
14-05-2023,WM1,air_filter,195
14-05-2023,WM1,brake_pad_left,256
14-05-2023,WM1,brake_pad_right,260
14-05-2023,WM1,engine_oil_filter,258
14-05-2023,WM1,fuel_filter,203
14-05-2023,WM1,wiper_blade,296
14-05-2023,WM2,air_filter,250
14-05-2023,WM2,brake_pad_left,150
14-05-2023,WM2,brake_pad_right,165
14-05-2023,WM2,engine_oil_filter,291
14-05-2023,WM2,fuel_filter,198
14-05-2023,WM2,wiper_blade,265
14-05-2023,WM3,air_filter,207
14-05-2023,WM3,brake_pad_left,241
14-05-2023,WM3,brake_pad_right,217
14-05-2023,WM3,engine_oil_filter,266
14-05-2023,WM3,fuel_filter,274
14-05-2023,WM3,wiper_blade,258
14-05-2023,WM4,air_filter,240
14-05-2023,WM4,brake_pad_left,188
14-05-2023,WM4,brake_pad_right,247
14-05-2023,WM4,engine_oil_filter,263
14-05-2023,WM4,fuel_filter,236
14-05-2023,WM4,wiper_blade,199
15-05-2023,WM1,air_filter,302
15-05-2023,WM1,brake_pad_left,305
15-05-2023,WM1,brake_pad_right,293
15-05-2023,WM1,engine_oil_filter,230
15-05-2023,WM1,fuel_filter,144
15-05-2023,WM1,wiper_blade,236
15-05-2023,WM2,air_filter,197
15-05-2023,WM2,brake_pad_left,132
15-05-2023,WM2,brake_pad_right,261
15-05-2023,WM2,engine_oil_filter,273
15-05-2023,WM2,fuel_filter,307
15-05-2023,WM2,wiper_blade,285
15-05-2023,WM3,air_filter,213
15-05-2023,WM3,brake_pad_left,185
15-05-2023,WM3,brake_pad_right,202
15-05-2023,WM3,engine_oil_filter,262
15-05-2023,WM3,fuel_filter,333
15-05-2023,WM3,wiper_blade,340
15-05-2023,WM4,air_filter,189
15-05-2023,WM4,brake_pad_left,175
15-05-2023,WM4,brake_pad_right,212
15-05-2023,WM4,engine_oil_filter,295
15-05-2023,WM4,fuel_filter,244
15-05-2023,WM4,wiper_blade,258
16-05-2023,WM1,air_filter,259
16-05-2023,WM1,brake_pad_left,301
16-05-2023,WM1,brake_pad_right,294
16-05-2023,WM1,engine_oil_filter,263
16-05-2023,WM1,fuel_filter,267
16-05-2023,WM1,wiper_blade,326
16-05-2023,WM2,air_filter,210
16-05-2023,WM2,brake_pad_left,323
16-05-2023,WM2,brake_pad_right,191
16-05-2023,WM2,engine_oil_filter,217
16-05-2023,WM2,fuel_filter,219
16-05-2023,WM2,wiper_blade,263
16-05-2023,WM3,air_filter,285
16-05-2023,WM3,brake_pad_left,240
16-05-2023,WM3,brake_pad_right,348
16-05-2023,WM3,engine_oil_filter,239
16-05-2023,WM3,fuel_filter,308
16-05-2023,WM3,wiper_blade,372
16-05-2023,WM4,air_filter,275
16-05-2023,WM4,brake_pad_left,200
16-05-2023,WM4,brake_pad_right,232
16-05-2023,WM4,engine_oil_filter,242
16-05-2023,WM4,fuel_filter,276
16-05-2023,WM4,wiper_blade,256
17-05-2023,WM1,air_filter,206
17-05-2023,WM1,brake_pad_left,148
17-05-2023,WM1,brake_pad_right,237
17-05-2023,WM1,engine_oil_filter,254
17-05-2023,WM1,fuel_filter,323
17-05-2023,WM1,wiper_blade,227
17-05-2023,WM2,air_filter,359
17-05-2023,WM2,brake_pad_left,217
17-05-2023,WM2,brake_pad_right,165
17-05-2023,WM2,engine_oil_filter,266
17-05-2023,WM2,fuel_filter,147
17-05-2023,WM2,wiper_blade,323
17-05-2023,WM3,air_filter,214
17-05-2023,WM3,brake_pad_left,239
17-05-2023,WM3,brake_pad_right,218
17-05-2023,WM3,engine_oil_filter,228
17-05-2023,WM3,fuel_filter,212
17-05-2023,WM3,wiper_blade,226
17-05-2023,WM4,air_filter,265
17-05-2023,WM4,brake_pad_left,215
17-05-2023,WM4,brake_pad_right,239
17-05-2023,WM4,engine_oil_filter,219
17-05-2023,WM4,fuel_filter,225
17-05-2023,WM4,wiper_blade,309
18-05-2023,WM1,air_filter,333
18-05-2023,WM1,brake_pad_left,146
18-05-2023,WM1,brake_pad_right,258
18-05-2023,WM1,engine_oil_filter,242
18-05-2023,WM1,fuel_filter,269
18-05-2023,WM1,wiper_blade,305
18-05-2023,WM2,air_filter,172
18-05-2023,WM2,brake_pad_left,324
18-05-2023,WM2,brake_pad_right,118
18-05-2023,WM2,engine_oil_filter,272
18-05-2023,WM2,fuel_filter,218
18-05-2023,WM2,wiper_blade,232
18-05-2023,WM3,air_filter,228
18-05-2023,WM3,brake_pad_left,238
18-05-2023,WM3,brake_pad_right,242
18-05-2023,WM3,engine_oil_filter,268
18-05-2023,WM3,fuel_filter,217
18-05-2023,WM3,wiper_blade,210
18-05-2023,WM4,air_filter,257
18-05-2023,WM4,brake_pad_left,210
18-05-2023,WM4,brake_pad_right,199
18-05-2023,WM4,engine_oil_filter,287
18-05-2023,WM4,fuel_filter,171
18-05-2023,WM4,wiper_blade,207
19-05-2023,WM1,air_filter,258
19-05-2023,WM1,brake_pad_left,193
19-05-2023,WM1,brake_pad_right,289
19-05-2023,WM1,engine_oil_filter,272
19-05-2023,WM1,fuel_filter,204
19-05-2023,WM1,wiper_blade,255
19-05-2023,WM2,air_filter,154
19-05-2023,WM2,brake_pad_left,229
19-05-2023,WM2,brake_pad_right,262
19-05-2023,WM2,engine_oil_filter,203
19-05-2023,WM2,fuel_filter,207
19-05-2023,WM2,wiper_blade,263
19-05-2023,WM3,air_filter,218
19-05-2023,WM3,brake_pad_left,281
19-05-2023,WM3,brake_pad_right,296
19-05-2023,WM3,engine_oil_filter,262
19-05-2023,WM3,fuel_filter,242
19-05-2023,WM3,wiper_blade,315
19-05-2023,WM4,air_filter,213
19-05-2023,WM4,brake_pad_left,240
19-05-2023,WM4,brake_pad_right,278
19-05-2023,WM4,engine_oil_filter,204
19-05-2023,WM4,fuel_filter,221
19-05-2023,WM4,wiper_blade,335
20-05-2023,WM1,air_filter,229
20-05-2023,WM1,brake_pad_left,191
20-05-2023,WM1,brake_pad_right,173
20-05-2023,WM1,engine_oil_filter,270
20-05-2023,WM1,fuel_filter,143
20-05-2023,WM1,wiper_blade,336
20-05-2023,WM2,air_filter,231
20-05-2023,WM2,brake_pad_left,225
20-05-2023,WM2,brake_pad_right,211
20-05-2023,WM2,engine_oil_filter,147
20-05-2023,WM2,fuel_filter,266
20-05-2023,WM2,wiper_blade,319
20-05-2023,WM3,air_filter,277
20-05-2023,WM3,brake_pad_left,291
20-05-2023,WM3,brake_pad_right,185
20-05-2023,WM3,engine_oil_filter,324
20-05-2023,WM3,fuel_filter,258
20-05-2023,WM3,wiper_blade,243
20-05-2023,WM4,air_filter,204
20-05-2023,WM4,brake_pad_left,218
20-05-2023,WM4,brake_pad_right,203
20-05-2023,WM4,engine_oil_filter,336
20-05-2023,WM4,fuel_filter,190
20-05-2023,WM4,wiper_blade,321
21-05-2023,WM1,air_filter,183
21-05-2023,WM1,brake_pad_left,308
21-05-2023,WM1,brake_pad_right,170
21-05-2023,WM1,engine_oil_filter,307
21-05-2023,WM1,fuel_filter,135
21-05-2023,WM1,wiper_blade,273
21-05-2023,WM2,air_filter,261
21-05-2023,WM2,brake_pad_left,239
21-05-2023,WM2,brake_pad_right,166
21-05-2023,WM2,engine_oil_filter,224
21-05-2023,WM2,fuel_filter,256
21-05-2023,WM2,wiper_blade,179
21-05-2023,WM3,air_filter,214
21-05-2023,WM3,brake_pad_left,168
21-05-2023,WM3,brake_pad_right,245
21-05-2023,WM3,engine_oil_filter,224
21-05-2023,WM3,fuel_filter,245
21-05-2023,WM3,wiper_blade,243
21-05-2023,WM4,air_filter,237
21-05-2023,WM4,brake_pad_left,192
21-05-2023,WM4,brake_pad_right,241
21-05-2023,WM4,engine_oil_filter,245
21-05-2023,WM4,fuel_filter,252
21-05-2023,WM4,wiper_blade,218
22-05-2023,WM1,air_filter,202
22-05-2023,WM1,brake_pad_left,236
22-05-2023,WM1,brake_pad_right,309
22-05-2023,WM1,engine_oil_filter,268
22-05-2023,WM1,fuel_filter,172
22-05-2023,WM1,wiper_blade,286
22-05-2023,WM2,air_filter,199
22-05-2023,WM2,brake_pad_left,207
22-05-2023,WM2,brake_pad_right,271
22-05-2023,WM2,engine_oil_filter,258
22-05-2023,WM2,fuel_filter,193
22-05-2023,WM2,wiper_blade,302
22-05-2023,WM3,air_filter,210
22-05-2023,WM3,brake_pad_left,216
22-05-2023,WM3,brake_pad_right,257
22-05-2023,WM3,engine_oil_filter,188
22-05-2023,WM3,fuel_filter,230
22-05-2023,WM3,wiper_blade,342
22-05-2023,WM4,air_filter,238
22-05-2023,WM4,brake_pad_left,249
22-05-2023,WM4,brake_pad_right,287
22-05-2023,WM4,engine_oil_filter,214
22-05-2023,WM4,fuel_filter,145
22-05-2023,WM4,wiper_blade,345
23-05-2023,WM1,air_filter,171
23-05-2023,WM1,brake_pad_left,124
23-05-2023,WM1,brake_pad_right,233
23-05-2023,WM1,engine_oil_filter,238
23-05-2023,WM1,fuel_filter,255
23-05-2023,WM1,wiper_blade,284
23-05-2023,WM2,air_filter,262
23-05-2023,WM2,brake_pad_left,318
23-05-2023,WM2,brake_pad_right,259
23-05-2023,WM2,engine_oil_filter,241
23-05-2023,WM2,fuel_filter,152
23-05-2023,WM2,wiper_blade,229
23-05-2023,WM3,air_filter,215
23-05-2023,WM3,brake_pad_left,267
23-05-2023,WM3,brake_pad_right,204
23-05-2023,WM3,engine_oil_filter,290
23-05-2023,WM3,fuel_filter,229
23-05-2023,WM3,wiper_blade,282
23-05-2023,WM4,air_filter,285
23-05-2023,WM4,brake_pad_left,271
23-05-2023,WM4,brake_pad_right,325
23-05-2023,WM4,engine_oil_filter,193
23-05-2023,WM4,fuel_filter,282
23-05-2023,WM4,wiper_blade,274
24-05-2023,WM1,air_filter,241
24-05-2023,WM1,brake_pad_left,265
24-05-2023,WM1,brake_pad_right,223
24-05-2023,WM1,engine_oil_filter,291
24-05-2023,WM1,fuel_filter,121
24-05-2023,WM1,wiper_blade,295
24-05-2023,WM2,air_filter,257
24-05-2023,WM2,brake_pad_left,250
24-05-2023,WM2,brake_pad_right,206
24-05-2023,WM2,engine_oil_filter,277
24-05-2023,WM2,fuel_filter,156
24-05-2023,WM2,wiper_blade,246
24-05-2023,WM3,air_filter,218
24-05-2023,WM3,brake_pad_left,286
24-05-2023,WM3,brake_pad_right,287
24-05-2023,WM3,engine_oil_filter,276
24-05-2023,WM3,fuel_filter,198
24-05-2023,WM3,wiper_blade,235
24-05-2023,WM4,air_filter,205
24-05-2023,WM4,brake_pad_left,181
24-05-2023,WM4,brake_pad_right,197
24-05-2023,WM4,engine_oil_filter,260
24-05-2023,WM4,fuel_filter,146
24-05-2023,WM4,wiper_blade,294
25-05-2023,WM1,air_filter,307
25-05-2023,WM1,brake_pad_left,200
25-05-2023,WM1,brake_pad_right,143
25-05-2023,WM1,engine_oil_filter,267
25-05-2023,WM1,fuel_filter,328
25-05-2023,WM1,wiper_blade,267
25-05-2023,WM2,air_filter,296
25-05-2023,WM2,brake_pad_left,204
25-05-2023,WM2,brake_pad_right,272
25-05-2023,WM2,engine_oil_filter,268
25-05-2023,WM2,fuel_filter,192
25-05-2023,WM2,wiper_blade,252
25-05-2023,WM3,air_filter,230
25-05-2023,WM3,brake_pad_left,232
25-05-2023,WM3,brake_pad_right,291
25-05-2023,WM3,engine_oil_filter,286
25-05-2023,WM3,fuel_filter,261
25-05-2023,WM3,wiper_blade,263
25-05-2023,WM4,air_filter,298
25-05-2023,WM4,brake_pad_left,226
25-05-2023,WM4,brake_pad_right,186
25-05-2023,WM4,engine_oil_filter,215
25-05-2023,WM4,fuel_filter,257
25-05-2023,WM4,wiper_blade,238
26-05-2023,WM1,air_filter,319
26-05-2023,WM1,brake_pad_left,145
26-05-2023,WM1,brake_pad_right,198
26-05-2023,WM1,engine_oil_filter,195
26-05-2023,WM1,fuel_filter,204
26-05-2023,WM1,wiper_blade,285
26-05-2023,WM2,air_filter,259
26-05-2023,WM2,brake_pad_left,262
26-05-2023,WM2,brake_pad_right,266
26-05-2023,WM2,engine_oil_filter,278
26-05-2023,WM2,fuel_filter,254
26-05-2023,WM2,wiper_blade,279
26-05-2023,WM3,air_filter,238
26-05-2023,WM3,brake_pad_left,310
26-05-2023,WM3,brake_pad_right,176
26-05-2023,WM3,engine_oil_filter,203
26-05-2023,WM3,fuel_filter,232
26-05-2023,WM3,wiper_blade,250
26-05-2023,WM4,air_filter,223
26-05-2023,WM4,brake_pad_left,255
26-05-2023,WM4,brake_pad_right,221
26-05-2023,WM4,engine_oil_filter,229
26-05-2023,WM4,fuel_filter,205
26-05-2023,WM4,wiper_blade,311
27-05-2023,WM1,air_filter,138
27-05-2023,WM1,brake_pad_left,210
27-05-2023,WM1,brake_pad_right,184
27-05-2023,WM1,engine_oil_filter,259
27-05-2023,WM1,fuel_filter,168
27-05-2023,WM1,wiper_blade,183
27-05-2023,WM2,air_filter,283
27-05-2023,WM2,brake_pad_left,268
27-05-2023,WM2,brake_pad_right,202
27-05-2023,WM2,engine_oil_filter,305
27-05-2023,WM2,fuel_filter,209
27-05-2023,WM2,wiper_blade,217
27-05-2023,WM3,air_filter,218
27-05-2023,WM3,brake_pad_left,246
27-05-2023,WM3,brake_pad_right,174
27-05-2023,WM3,engine_oil_filter,271
27-05-2023,WM3,fuel_filter,191
27-05-2023,WM3,wiper_blade,310
27-05-2023,WM4,air_filter,237
27-05-2023,WM4,brake_pad_left,179
27-05-2023,WM4,brake_pad_right,298
27-05-2023,WM4,engine_oil_filter,330
27-05-2023,WM4,fuel_filter,182
27-05-2023,WM4,wiper_blade,274
28-05-2023,WM1,air_filter,254
28-05-2023,WM1,brake_pad_left,222
28-05-2023,WM1,brake_pad_right,136
28-05-2023,WM1,engine_oil_filter,203
28-05-2023,WM1,fuel_filter,248
28-05-2023,WM1,wiper_blade,274
28-05-2023,WM2,air_filter,224
28-05-2023,WM2,brake_pad_left,221
28-05-2023,WM2,brake_pad_right,290
28-05-2023,WM2,engine_oil_filter,210
28-05-2023,WM2,fuel_filter,192
28-05-2023,WM2,wiper_blade,275
28-05-2023,WM3,air_filter,184
28-05-2023,WM3,brake_pad_left,244
28-05-2023,WM3,brake_pad_right,206
28-05-2023,WM3,engine_oil_filter,269
28-05-2023,WM3,fuel_filter,184
28-05-2023,WM3,wiper_blade,287
28-05-2023,WM4,air_filter,261
28-05-2023,WM4,brake_pad_left,289
28-05-2023,WM4,brake_pad_right,114
28-05-2023,WM4,engine_oil_filter,271
28-05-2023,WM4,fuel_filter,178
28-05-2023,WM4,wiper_blade,188
29-05-2023,WM1,air_filter,177
29-05-2023,WM1,brake_pad_left,241
29-05-2023,WM1,brake_pad_right,150
29-05-2023,WM1,engine_oil_filter,211
29-05-2023,WM1,fuel_filter,211
29-05-2023,WM1,wiper_blade,272
29-05-2023,WM2,air_filter,213
29-05-2023,WM2,brake_pad_left,270
29-05-2023,WM2,brake_pad_right,214
29-05-2023,WM2,engine_oil_filter,253
29-05-2023,WM2,fuel_filter,187
29-05-2023,WM2,wiper_blade,280
29-05-2023,WM3,air_filter,303
29-05-2023,WM3,brake_pad_left,172
29-05-2023,WM3,brake_pad_right,157
29-05-2023,WM3,engine_oil_filter,278
29-05-2023,WM3,fuel_filter,238
29-05-2023,WM3,wiper_blade,205
29-05-2023,WM4,air_filter,196
29-05-2023,WM4,brake_pad_left,187
29-05-2023,WM4,brake_pad_right,236
29-05-2023,WM4,engine_oil_filter,210
29-05-2023,WM4,fuel_filter,223
29-05-2023,WM4,wiper_blade,259
30-05-2023,WM1,air_filter,207
30-05-2023,WM1,brake_pad_left,260
30-05-2023,WM1,brake_pad_right,209
30-05-2023,WM1,engine_oil_filter,247
30-05-2023,WM1,fuel_filter,276
30-05-2023,WM1,wiper_blade,265
30-05-2023,WM2,air_filter,174
30-05-2023,WM2,brake_pad_left,204
30-05-2023,WM2,brake_pad_right,133
30-05-2023,WM2,engine_oil_filter,291
30-05-2023,WM2,fuel_filter,209
30-05-2023,WM2,wiper_blade,278
30-05-2023,WM3,air_filter,214
30-05-2023,WM3,brake_pad_left,259
30-05-2023,WM3,brake_pad_right,283
30-05-2023,WM3,engine_oil_filter,285
30-05-2023,WM3,fuel_filter,201
30-05-2023,WM3,wiper_blade,201
30-05-2023,WM4,air_filter,294
30-05-2023,WM4,brake_pad_left,220
30-05-2023,WM4,brake_pad_right,187
30-05-2023,WM4,engine_oil_filter,247
30-05-2023,WM4,fuel_filter,148
30-05-2023,WM4,wiper_blade,276
31-05-2023,WM1,air_filter,277
31-05-2023,WM1,brake_pad_left,235
31-05-2023,WM1,brake_pad_right,197
31-05-2023,WM1,engine_oil_filter,247
31-05-2023,WM1,fuel_filter,255
31-05-2023,WM1,wiper_blade,318
31-05-2023,WM2,air_filter,179
31-05-2023,WM2,brake_pad_left,250
31-05-2023,WM2,brake_pad_right,167
31-05-2023,WM2,engine_oil_filter,191
31-05-2023,WM2,fuel_filter,243
31-05-2023,WM2,wiper_blade,297
31-05-2023,WM3,air_filter,256
31-05-2023,WM3,brake_pad_left,267
31-05-2023,WM3,brake_pad_right,223
31-05-2023,WM3,engine_oil_filter,297
31-05-2023,WM3,fuel_filter,128
31-05-2023,WM3,wiper_blade,320
31-05-2023,WM4,air_filter,147
31-05-2023,WM4,brake_pad_left,253
31-05-2023,WM4,brake_pad_right,174
31-05-2023,WM4,engine_oil_filter,205
31-05-2023,WM4,fuel_filter,169
31-05-2023,WM4,wiper_blade,279
01-06-2023,WM1,air_filter,257
01-06-2023,WM1,brake_pad_left,190
01-06-2023,WM1,brake_pad_right,280
01-06-2023,WM1,engine_oil_filter,141
01-06-2023,WM1,fuel_filter,173
01-06-2023,WM1,wiper_blade,227
01-06-2023,WM2,air_filter,245
01-06-2023,WM2,brake_pad_left,249
01-06-2023,WM2,brake_pad_right,233
01-06-2023,WM2,engine_oil_filter,361
01-06-2023,WM2,fuel_filter,182
01-06-2023,WM2,wiper_blade,329
01-06-2023,WM3,air_filter,251
01-06-2023,WM3,brake_pad_left,226
01-06-2023,WM3,brake_pad_right,258
01-06-2023,WM3,engine_oil_filter,329
01-06-2023,WM3,fuel_filter,235
01-06-2023,WM3,wiper_blade,283
01-06-2023,WM4,air_filter,236
01-06-2023,WM4,brake_pad_left,299
01-06-2023,WM4,brake_pad_right,159
01-06-2023,WM4,engine_oil_filter,237
01-06-2023,WM4,fuel_filter,236
01-06-2023,WM4,wiper_blade,338
02-06-2023,WM1,air_filter,236
02-06-2023,WM1,brake_pad_left,227
02-06-2023,WM1,brake_pad_right,282
02-06-2023,WM1,engine_oil_filter,243
02-06-2023,WM1,fuel_filter,262
02-06-2023,WM1,wiper_blade,334
02-06-2023,WM2,air_filter,293
02-06-2023,WM2,brake_pad_left,262
02-06-2023,WM2,brake_pad_right,270
02-06-2023,WM2,engine_oil_filter,277
02-06-2023,WM2,fuel_filter,210
02-06-2023,WM2,wiper_blade,327
02-06-2023,WM3,air_filter,234
02-06-2023,WM3,brake_pad_left,250
02-06-2023,WM3,brake_pad_right,164
02-06-2023,WM3,engine_oil_filter,271
02-06-2023,WM3,fuel_filter,218
02-06-2023,WM3,wiper_blade,298
02-06-2023,WM4,air_filter,347
02-06-2023,WM4,brake_pad_left,206
02-06-2023,WM4,brake_pad_right,288
02-06-2023,WM4,engine_oil_filter,243
02-06-2023,WM4,fuel_filter,209
02-06-2023,WM4,wiper_blade,268
03-06-2023,WM1,air_filter,214
03-06-2023,WM1,brake_pad_left,238
03-06-2023,WM1,brake_pad_right,186
03-06-2023,WM1,engine_oil_filter,303
03-06-2023,WM1,fuel_filter,288
03-06-2023,WM1,wiper_blade,284
03-06-2023,WM2,air_filter,288
03-06-2023,WM2,brake_pad_left,281
03-06-2023,WM2,brake_pad_right,196
03-06-2023,WM2,engine_oil_filter,324
03-06-2023,WM2,fuel_filter,303
03-06-2023,WM2,wiper_blade,209
03-06-2023,WM3,air_filter,144
03-06-2023,WM3,brake_pad_left,230
03-06-2023,WM3,brake_pad_right,347
03-06-2023,WM3,engine_oil_filter,314
03-06-2023,WM3,fuel_filter,226
03-06-2023,WM3,wiper_blade,204
03-06-2023,WM4,air_filter,204
03-06-2023,WM4,brake_pad_left,221
03-06-2023,WM4,brake_pad_right,289
03-06-2023,WM4,engine_oil_filter,223
03-06-2023,WM4,fuel_filter,214
03-06-2023,WM4,wiper_blade,334
04-06-2023,WM1,air_filter,323
04-06-2023,WM1,brake_pad_left,215
04-06-2023,WM1,brake_pad_right,264
04-06-2023,WM1,engine_oil_filter,266
04-06-2023,WM1,fuel_filter,225
04-06-2023,WM1,wiper_blade,302
04-06-2023,WM2,air_filter,268
04-06-2023,WM2,brake_pad_left,194
04-06-2023,WM2,brake_pad_right,262
04-06-2023,WM2,engine_oil_filter,295
04-06-2023,WM2,fuel_filter,317
04-06-2023,WM2,wiper_blade,248
04-06-2023,WM3,air_filter,359
04-06-2023,WM3,brake_pad_left,249
04-06-2023,WM3,brake_pad_right,330
04-06-2023,WM3,engine_oil_filter,230
04-06-2023,WM3,fuel_filter,266
04-06-2023,WM3,wiper_blade,257
04-06-2023,WM4,air_filter,299
04-06-2023,WM4,brake_pad_left,284
04-06-2023,WM4,brake_pad_right,234
04-06-2023,WM4,engine_oil_filter,263
04-06-2023,WM4,fuel_filter,186
04-06-2023,WM4,wiper_blade,192
05-06-2023,WM1,air_filter,194
05-06-2023,WM1,brake_pad_left,250
05-06-2023,WM1,brake_pad_right,193
05-06-2023,WM1,engine_oil_filter,210
05-06-2023,WM1,fuel_filter,240
05-06-2023,WM1,wiper_blade,259
05-06-2023,WM2,air_filter,180
05-06-2023,WM2,brake_pad_left,321
05-06-2023,WM2,brake_pad_right,226
05-06-2023,WM2,engine_oil_filter,293
05-06-2023,WM2,fuel_filter,220
05-06-2023,WM2,wiper_blade,245
05-06-2023,WM3,air_filter,221
05-06-2023,WM3,brake_pad_left,207
05-06-2023,WM3,brake_pad_right,197
05-06-2023,WM3,engine_oil_filter,294
05-06-2023,WM3,fuel_filter,197
05-06-2023,WM3,wiper_blade,282
05-06-2023,WM4,air_filter,279
05-06-2023,WM4,brake_pad_left,227
05-06-2023,WM4,brake_pad_right,328
05-06-2023,WM4,engine_oil_filter,289
05-06-2023,WM4,fuel_filter,161
05-06-2023,WM4,wiper_blade,256
06-06-2023,WM1,air_filter,245
06-06-2023,WM1,brake_pad_left,197
06-06-2023,WM1,brake_pad_right,208
06-06-2023,WM1,engine_oil_filter,210
06-06-2023,WM1,fuel_filter,240
06-06-2023,WM1,wiper_blade,245
06-06-2023,WM2,air_filter,197
06-06-2023,WM2,brake_pad_left,287
06-06-2023,WM2,brake_pad_right,205
06-06-2023,WM2,engine_oil_filter,245
06-06-2023,WM2,fuel_filter,219
